3159.958940 -21.780 7.917
3159.959410 -13.070 7.917
3159.959880 -15.830 7.917
3159.960115 -4.350 7.917
3159.960351 -5.280 7.917
3159.960821 3.640 7.917
3159.961056 -2.350 7.917
3159.961291 -14.450 7.917
3159.961526 -9.670 7.917
3159.961762 -11.880 7.917
3159.961997 -4.440 7.917
3159.962232 2.900 7.917
3159.962702 -10.410 7.917
3159.962937 -7.840 7.917
3159.963172 6.500 7.917
3159.963408 2.920 7.917
3159.963643 13.160 7.917
3159.963878 -3.110 7.917
3159.964113 -6.590 7.917
3159.964348 1.040 7.917
3159.964583 -0.780 7.917
3159.964819 -5.640 7.917
3159.965054 0.160 7.917
3159.965289 -9.420 7.917
3160.025361 -12.580 5.295
3160.025596 -2.970 5.295
3160.025831 -1.220 5.295
3160.026066 0.260 5.295
3160.026301 7.540 5.295
3160.026536 -0.230 5.295
3160.026771 -1.450 5.295
3160.027007 -11.170 5.295
3160.027242 3.460 5.295
3160.027477 2.280 5.295
3160.027712 -9.390 5.295
3160.027947 -0.330 5.295
3160.028182 -5.870 5.295
3160.028418 -5.040 5.295
3160.028653 -10.940 5.295
3160.029358 -3.800 5.295
3160.029593 6.420 5.295
3160.029829 -6.020 5.295
3160.030299 -5.120 5.295
3160.030534 -3.120 5.295
3160.030769 -1.470 5.295
3160.031004 -5.880 5.295
3160.031239 -0.790 5.295
3160.031945 6.490 5.295
3160.032180 -1.570 5.295
3160.032415 0.260 5.295
3160.032650 3.890 5.295
3160.092723 -10.030 5.953
3160.093193 -15.940 5.953
3160.093898 -17.580 5.953
3160.094134 -3.960 5.953
3160.094369 -5.160 5.953
3160.094604 3.090 5.953
3160.094839 -5.880 5.953
3160.095074 -11.400 5.953
3160.095309 -5.870 5.953
3160.096250 -20.520 5.953
3160.096485 -5.870 5.953
3160.096720 -9.670 5.953
3160.096956 -2.560 5.953
3160.097191 -5.090 5.953
3160.097426 -13.130 5.953
3160.097661 -1.230 5.953
3160.097896 -9.090 5.953
3160.098131 -6.430 5.953
3160.098602 -12.090 5.953
3160.099307 -3.860 5.953
3160.099542 -1.250 5.953
3160.099777 1.080 5.953
3160.160320 2.010 6.439
3160.161025 -2.290 6.439
3160.161496 8.920 6.439
3160.161966 5.280 6.439
3160.162436 13.470 6.439
3160.162907 -5.370 6.439
3160.163142 9.730 6.439
3160.163377 5.860 6.439
3160.163612 5.980 6.439
3160.164082 -0.760 6.439
3160.164318 -4.230 6.439
3160.164553 11.960 6.439
3160.164788 16.360 6.439
3160.165023 1.690 6.439
3160.165258 -0.940 6.439
3160.165493 14.320 6.439
3160.165729 -0.030 6.439
3160.165964 -4.940 6.439
3160.166199 3.470 6.439
3160.166434 12.640 6.439
3160.166669 3.850 6.439
3160.167139 1.220 6.439
3160.167375 1.890 6.439
3160.227682 3.520 7.212
3160.227917 2.550 7.212
3160.228152 -7.360 7.212
3160.228387 -0.320 7.212
3160.228623 -2.600 7.212
3160.228858 -13.620 7.212
3160.229093 1.110 7.212
3160.229328 -2.640 7.212
3160.229563 5.140 7.212
3160.229798 -11.540 7.212
3160.230034 -1.590 7.212
3160.230269 16.380 7.212
3160.230739 1.330 7.212
3160.230974 1.140 7.212
3160.231209 5.630 7.212
3160.231444 4.160 7.212
3160.231680 2.490 7.212
3160.231915 5.370 7.212
3160.232150 1.410 7.212
3160.232385 -3.480 7.212
3160.232620 2.020 7.212
3160.232855 -0.550 7.212
3160.233091 10.730 7.212
3160.233326 -9.450 7.212
3160.233561 11.600 7.212
3160.233796 5.750 7.212
3160.234031 12.600 7.212
3160.234266 10.500 7.212
3160.234501 12.380 7.212
3160.295044 -0.910 7.510
3160.295279 2.470 7.510
3160.295515 17.580 7.510
3160.295750 -5.150 7.510
3160.295985 17.940 7.510
3160.296220 4.890 7.510
3160.296455 -7.110 7.510
3160.296690 -5.020 7.510
3160.296926 15.910 7.510
3160.297161 6.920 7.510
3160.297396 4.990 7.510
3160.297866 -0.610 7.510
3160.298101 -2.910 7.510
3160.298336 12.960 7.510
3160.298807 -3.090 7.510
3160.299042 -3.530 7.510
3160.299277 -2.870 7.510
3160.299512 14.310 7.510
3160.299983 7.940 7.510
3160.300218 -1.040 7.510
3160.300688 3.440 7.510
3160.300923 2.960 7.510
3160.301158 -1.660 7.510
3160.301864 0.090 7.510
3160.302099 5.790 7.510
3160.362877 -1.870 7.959
3160.363112 -0.380 7.959
3160.363582 -7.730 7.959
3160.363817 -17.010 7.959
3160.364052 3.080 7.959
3160.364288 -4.600 7.959
3160.364523 -16.350 7.959
3160.364758 2.830 7.959
3160.364993 -4.840 7.959
3160.365463 15.660 7.959
3160.365934 5.790 7.959
3160.366169 -4.090 7.959
3160.366404 4.650 7.959
3160.366639 -1.020 7.959
3160.366874 -0.090 7.959
3160.367110 -5.620 7.959
3160.367345 -1.050 7.959
3160.367580 -14.780 7.959
3160.367815 -7.760 7.959
3160.368050 5.370 7.959
3160.368520 0.600 7.959
3160.368756 0.210 7.959
3160.369227 12.810 7.959
3160.369462 -4.420 7.959
3160.429768 6.880 4.951
3160.430004 -5.740 4.951
3160.430474 7.260 4.951
3160.430945 7.640 4.951
3160.431180 2.270 4.951
3160.431651 2.860 4.951
3160.431886 8.760 4.951
3160.432121 -0.360 4.951
3160.432356 -10.760 4.951
3160.432591 -6.300 4.951
3160.432826 -2.940 4.951
3160.433297 5.780 4.951
3160.433532 4.070 4.951
3160.433767 -4.280 4.951
3160.434002 -1.520 4.951
3160.434237 8.330 4.951
3160.434473 1.800 4.951
3160.434708 2.200 4.951
3160.434943 0.610 4.951
3160.435178 1.320 4.951
3160.435413 -0.040 4.951
3160.435648 4.040 4.951
3160.435883 -0.870 4.951
3160.436119 -2.170 4.951
3160.436354 0.220 4.951
3160.436589 -5.230 4.951
3160.436824 0.820 4.951
3160.497602 -8.860 7.162
3160.497837 -16.840 7.162
3160.498072 -18.810 7.162
3160.498307 -16.020 7.162
3160.498542 -7.180 7.162
3160.499013 -3.680 7.162
3160.499248 -18.290 7.162
3160.499483 -10.980 7.162
3160.499953 -3.280 7.162
3160.500189 -11.190 7.162
3160.500424 -1.870 7.162
3160.500894 -4.690 7.162
3160.501364 -4.300 7.162
3160.501835 -6.130 7.162
3160.502070 -0.320 7.162
3160.502305 -19.220 7.162
3160.502540 -10.030 7.162
3160.503010 -0.310 7.162
3160.503246 2.600 7.162
3160.503481 4.750 7.162
3160.503716 -12.130 7.162
3160.564953 -13.390 7.819
3160.565188 -3.140 7.819
3160.565658 14.200 7.819
3160.565894 -8.400 7.819
3160.566129 7.580 7.819
3160.566364 -7.470 7.819
3160.566599 4.420 7.819
3160.566834 -14.280 7.819
3160.567069 0.320 7.819
3160.567304 -5.910 7.819
3160.567540 12.200 7.819
3160.567775 10.440 7.819
3160.568010 -0.720 7.819
3160.568245 -0.750 7.819
3160.568480 2.400 7.819
3160.568715 12.170 7.819
