2784.988893 -9.618 4.823
2784.989128 -8.248 4.823
2784.989363 -9.338 4.823
2784.989598 7.082 4.823
2784.989833 -2.958 4.823
2784.990069 1.862 4.823
2784.990304 -2.418 4.823
2784.990539 -6.438 4.823
2784.990774 -6.948 4.823
2784.991009 -5.318 4.823
2784.991244 2.942 4.823
2784.991480 -8.098 4.823
2784.991715 -2.528 4.823
2784.991950 -6.378 4.823
2784.992420 2.362 4.823
2784.992655 -1.068 4.823
2784.992891 -2.168 4.823
2785.054844 3.442 5.315
2785.055079 -1.618 5.315
2785.055314 -6.098 5.315
2785.055549 -2.118 5.315
2785.055784 -9.288 5.315
2785.056019 3.262 5.315
2785.056255 -1.178 5.315
2785.056490 -1.368 5.315
2785.056725 -5.858 5.315
2785.056960 3.292 5.315
2785.057195 2.052 5.315
2785.057666 1.572 5.315
2785.057901 1.332 5.315
2785.058136 7.052 5.315
2785.058371 -10.448 5.315
2785.058606 4.452 5.315
2785.058841 -4.308 5.315
2785.059077 -2.528 5.315
2785.059312 -4.218 5.315
2785.059547 2.292 5.315
2785.059782 6.932 5.315
2785.060017 -3.888 5.315
2785.060253 10.792 5.315
2785.121266 -5.488 5.588
2785.121737 -2.588 5.588
2785.121972 -1.878 5.588
2785.122207 -0.398 5.588
2785.122442 10.722 5.588
2785.122677 -0.118 5.588
2785.122912 -0.808 5.588
2785.123147 3.392 5.588
2785.123383 9.332 5.588
2785.123618 11.102 5.588
2785.123853 4.232 5.588
2785.124088 2.122 5.588
2785.124323 5.382 5.588
2785.124558 -2.108 5.588
2785.124794 0.672 5.588
2785.125029 0.952 5.588
2785.125264 -0.568 5.588
2785.125499 5.372 5.588
2785.125734 0.642 5.588
2785.125969 6.332 5.588
2785.126205 -9.798 5.588
2785.126440 1.992 5.588
2785.126675 11.732 5.588
2785.126910 12.382 5.588
2785.127145 -3.198 5.588
2785.127380 0.432 5.588
2785.127616 -4.788 5.588
2785.188863 -0.498 5.327
2785.189099 3.082 5.327
2785.189569 0.932 5.327
2785.189804 -1.348 5.327
2785.190039 -2.178 5.327
2785.190274 0.182 5.327
2785.190510 -1.798 5.327
2785.190745 -3.448 5.327
2785.190980 7.992 5.327
2785.191215 -4.808 5.327
2785.191450 -1.068 5.327
2785.191685 -3.928 5.327
2785.191921 -2.388 5.327
2785.192156 -1.418 5.327
2785.192391 8.962 5.327
2785.192626 7.952 5.327
2785.192861 -3.508 5.327
2785.193096 8.242 5.327
2785.193332 1.092 5.327
2785.193567 -3.798 5.327
2785.193802 3.972 5.327
2785.194037 -4.808 5.327
