1098.076227 3.433
1098.076404 7.625
1098.076581 -13.042
1098.076759 -9.229
1098.076936 20.686
1098.123553 4.564
1098.123731 -6.190
1098.123908 8.387
1098.124085 -0.813
1098.124263 -5.037
1098.124440 -0.503
1098.124617 1.622
1098.124794 14.383
1098.124972 -8.069
1098.125149 1.755
1098.125326 -2.727
1098.125504 4.794
1098.125681 -4.009
1098.125858 5.170
1098.126035 1.532
1098.126213 -9.983
1098.126390 -3.481
1098.126567 -22.968
1098.126745 6.139
1098.126922 -6.927
1098.127099 3.484
1098.127276 -9.117
1098.127454 12.271
1098.127631 2.482
1098.127808 -8.081
1098.127986 -6.235
1098.128163 -3.440
1098.128340 14.883
1098.128517 15.713
1098.128695 1.167
1098.128872 18.559
1098.129049 1.006
1098.129227 10.783
1098.129404 -5.695
1098.129581 -0.788
1098.129758 11.163
1098.129936 -9.217
1098.130113 -1.016
1098.130290 9.368
1098.130468 7.985
1098.130645 8.427
1098.130822 -17.547
1098.130999 7.243
1098.131177 -16.420
1098.131354 -10.108
1098.131531 4.977
1098.131709 11.028
1098.131886 -5.504
1098.132062 -8.552
1098.132239 -3.274
1098.132417 -5.749
1098.132594 5.773
1098.132771 15.985
1098.132949 2.617
1098.133126 -10.535
1098.133303 -2.584
1098.133480 2.052
1098.133658 4.360
1098.133835 7.076
1098.134012 -8.113
1098.134190 3.469
1098.134367 -15.750
1098.134544 -1.477
1098.134722 -11.756
1098.134899 -4.226
1098.135076 1.703
1098.135253 9.417
1098.135431 9.295
1098.135608 13.119
1098.135785 8.719
1098.135963 6.389
1098.136140 -6.436
1098.136317 6.537
1098.136494 -13.499
1098.136672 -4.697
1098.136849 -0.848
1098.137026 8.398
1098.137204 4.258
1098.137381 -3.547
1098.137558 6.210
1098.137735 2.014
1098.137913 -12.525
1098.138090 -12.226
1098.138267 2.564
1098.138445 -1.016
1098.138622 -0.976
1098.138799 6.671
1098.138976 5.222
1098.139154 -0.279
1098.139331 4.156
1098.139508 4.557
1098.139686 -17.199
1098.139863 10.951
1098.140040 0.091
1098.140217 -11.298
1098.140395 -8.822
1098.140572 1.556
1098.140749 -6.968
1098.140927 -0.194
1098.141104 4.841
1098.141281 3.899
1098.141458 0.653
1098.141636 4.394
1098.141813 -6.588
1098.141990 -11.552
1098.142168 -2.005
1098.142345 4.954
1098.142522 10.615
1098.142699 -0.609
1098.142877 -5.703
1098.143054 1.087
1098.143231 -12.294
1098.143409 10.339
1098.143586 19.949
1098.143763 6.134
1098.143940 19.378
1098.144118 9.591
1098.144295 -22.522
1098.190913 -3.497
1098.191090 3.184
1098.191267 -3.129
1098.191444 7.552
1098.191622 10.904
1098.191799 6.768
1098.191976 -3.012
1098.192154 -5.147
1098.192331 -5.159
1098.192508 7.027
1098.192685 -4.474
1098.192863 5.301
1098.193040 1.781
1098.193217 -7.658
1098.193395 10.037
1098.193572 -0.619
1098.193749 -8.398
1098.193926 0.921
1098.194104 -9.750
1098.194281 -2.491
1098.194458 11.473
1098.194636 9.245
1098.194813 -1.066
1098.194990 -1.615
1098.195167 -12.049
1098.195345 -2.349
1098.195522 2.744
1098.195699 -0.767
1098.195877 17.668
1098.196054 1.589
1098.196231 12.133
1098.196408 -2.280
1098.196586 -2.224
1098.196763 8.736
1098.196940 -6.109
1098.197118 -6.222
1098.197295 -10.966
1098.197472 -7.162
1098.197649 -1.998
1098.197827 3.288
1098.198004 6.098
1098.198181 2.910
1098.198359 3.973
1098.198536 10.213
1098.198713 -8.738
1098.198890 -4.750
1098.199068 16.761
1098.199245 1.044
1098.199422 17.853
1098.199600 7.592
1098.199777 -2.729
1098.199954 -7.613
1098.200131 6.338
1098.200309 1.030
1098.200486 18.084
1098.200663 3.505
1098.200841 -0.512
1098.201018 8.480
1098.201195 12.835
1098.201372 -9.626
1098.201550 -6.512
1098.201727 2.883
1098.201904 -11.285
1098.202082 -7.070
1098.202259 12.517
1098.202436 -12.370
1098.202613 -2.277
1098.202791 -12.262
1098.202968 4.702
1098.203145 -4.202
1098.203323 -18.522
1098.203500 5.809
1098.203677 -1.647
1098.203854 17.404
1098.204032 -6.579
1098.204209 14.127
1098.204386 1.683
1098.204564 10.001
1098.204741 12.385
1098.204918 -16.207
1098.205095 4.185
1098.205273 -14.703
1098.205450 -3.897
1098.205627 -7.891
1098.205805 -5.608
1098.205982 -3.731
1098.206159 -2.759
1098.206336 -5.677
1098.206514 -10.744
1098.206690 11.052
1098.206867 1.621
1098.207045 -1.330
1098.207222 1.794
1098.207399 -7.037
1098.207577 1.901
1098.207754 1.067
1098.207931 -5.138
1098.208108 -6.010
1098.208286 -6.891
1098.208463 5.855
1098.208640 0.927
1098.208818 -3.292
1098.208995 -2.625
1098.209172 9.496
1098.209349 -8.412
1098.209527 7.169
1098.209704 -5.359
1098.209881 11.276
1098.210058 -1.902
1098.210236 -0.622
1098.210413 -3.455
1098.210590 -4.792
1098.210768 2.911
1098.210945 4.793
1098.211122 -10.944
1098.211299 6.279
1098.211477 -2.116
1098.325631 8.281
1098.325808 -6.534
1098.325985 2.681
1098.326163 -12.321
1098.326340 2.118
1098.326517 -2.583
1098.326694 3.787
1098.326872 -6.203
1098.327049 5.167
1098.327226 9.472
1098.327404 -10.907
1098.327581 0.833
1098.327758 -0.771
1098.327935 4.181
1098.328113 -3.944
1098.328290 2.700
1098.328467 1.756
1098.328645 -11.898
1098.328822 -4.796
1098.328999 2.109
1098.329177 -13.333
1098.329354 -0.099
1098.329531 11.816
1098.329708 6.239
1098.329886 -0.622
1098.330063 -10.945
1098.330240 -3.800
1098.330417 -1.234
1098.330595 -8.440
1098.330772 0.487
1098.330949 1.415
1098.331127 -11.158
1098.331304 -4.726
1098.331481 -8.785
1098.331659 6.927
1098.331836 -5.620
1098.332013 2.612
1098.332190 0.643
1098.332368 -5.407
1098.332545 2.477
1098.332722 -6.274
1098.332900 1.468
1098.333077 10.466
1098.333254 -4.934
1098.333431 17.884
1098.333609 9.648
1098.333786 -9.544
1098.333963 -6.902
1098.334141 5.053
1098.334318 17.984
1098.334495 -10.854
1098.334672 -0.194
1098.334850 -13.885
1098.335027 -2.336
1098.335204 -0.252
1098.335382 9.944
1098.335559 -2.905
1098.335736 -4.489
1098.335913 12.066
1098.336091 4.055
1098.336268 -18.683
1098.336445 8.129
1098.336623 -15.101
1098.336800 2.932
1098.336977 3.820
1098.337154 4.233
1098.337332 9.093
1098.337509 0.602
1098.337686 -13.391
1098.337864 -2.868
1098.338041 -2.750
1098.338218 -4.903
1098.338395 -3.061
1098.338573 -3.965
1098.338750 3.455
1098.338927 -6.894
1098.339105 2.473
1098.339282 5.514
1098.339459 -2.583
1098.339636 7.934
1098.339814 -0.363
1098.339991 -14.961
1098.340168 -12.817
1098.340346 4.444
1098.340523 -1.022
1098.340700 -19.899
1098.340877 -13.342
1098.341055 7.650
1098.341232 -2.124
1098.341409 0.980
1098.341587 -2.486
1098.341941 5.803
1098.342118 15.753
1098.342296 1.635
1098.342473 6.652
1098.342651 -4.993
1098.342828 10.830
1098.343006 4.293
1098.343183 3.063
1098.343360 -3.725
1098.343537 -13.296
1098.343715 -18.748
1098.343892 0.222
1098.344069 7.772
1098.344247 -8.370
1098.344424 4.837
1098.344601 -8.314
1098.344778 -5.808
1098.344956 -6.839
1098.345133 5.929
1098.345310 1.057
1098.345488 -7.890
1098.345665 -14.802
1098.345842 -10.505
1098.346019 -1.045
1098.346197 -12.591
1098.346374 3.364
1098.346551 -16.909
1098.475627 -1.495
1098.475804 3.677
1098.475981 -6.148
1098.476159 0.518
1098.476336 9.432
1098.476513 3.798
1098.476690 -6.011
1098.476868 -10.711
1098.477045 -6.602
1098.477222 -5.126
1098.477400 13.044
1098.477577 -4.289
1098.477754 8.746
1098.477931 -5.000
1098.478109 5.464
1098.478286 15.184
1098.478463 5.622
1098.478641 11.342
1098.478818 4.668
1098.478995 -15.968
1098.479172 -0.644
1098.479350 3.009
1098.479527 4.190
1098.479704 7.380
1098.479882 -4.554
1098.480059 -10.257
1098.480236 -7.807
1098.480591 2.763
1098.480768 0.696
1098.481123 3.040
1098.481300 1.044
1098.481477 7.677
1098.481832 2.730
1098.734736 1.546
1098.734913 1.936
1098.735090 -7.167
1098.735268 -8.968
1098.735445 -8.552
1098.735622 -4.323
1098.735800 -0.995
1098.735977 -11.866
1098.736154 -4.440
1098.736331 -9.606
1098.736509 -6.449
1098.736686 5.663
1098.736863 4.508
1098.737041 -9.368
1098.737218 -2.085
1098.737395 -4.028
1098.737572 -10.755
1098.737750 -9.503
1098.737927 0.125
1098.738104 -13.616
1098.738282 -6.898
1098.738459 -0.152
1098.738636 -8.772
1098.738813 -2.344
1098.738991 -2.354
1098.739168 -9.565
1098.739345 -8.996
1098.739523 4.928
1098.739700 -4.479
1098.739877 -8.826
1098.740054 6.109
1098.740232 2.938
1098.740409 -12.372
1098.740586 3.931
1098.740764 -5.306
1098.740941 -4.850
1098.741118 5.459
1098.741295 -7.892
1098.741473 4.256
1098.741650 -0.588
1098.741827 7.842
1098.742005 12.501
1098.742182 3.825
1098.742359 -2.558
1098.742536 -1.649
1098.742714 -5.611
1098.742891 -11.007
1098.743068 6.027
1098.743246 1.077
1098.743423 1.052
1098.743600 3.468
1098.743777 -4.378
1098.743955 2.174
1098.744132 -2.202
1098.744309 4.461
1098.744487 -0.895
1098.744664 8.922
1098.744841 -17.531
1098.745018 7.405
1098.745196 3.633
1098.745373 -17.957
1098.745550 -9.314
1098.745728 -7.367
1098.745905 3.718
1098.746082 -2.903
1098.746259 4.214
1098.746437 -2.161
1098.746614 4.467
1098.746791 15.369
1098.746969 14.292
1098.747146 6.617
1098.747323 7.002
1098.747500 8.342
1098.747678 -10.893
1098.747855 -7.919
1098.748032 9.005
1098.748387 7.302
1098.748741 4.547
1098.748919 12.315
1098.798535 -9.330
1098.798713 4.398
1098.798890 -14.396
1098.799067 -0.263
1098.799245 0.599
1098.799422 5.651
1098.799599 -0.671
1098.799776 9.070
1098.799954 -14.708
1098.800131 2.917
1098.800308 4.638
1098.800486 6.542
1098.800663 -16.497
1098.800840 8.112
1098.801017 -15.696
1098.801195 0.727
1098.801372 -0.283
1098.801549 12.332
1098.801727 6.528
1098.801904 3.009
1098.802081 -2.604
1098.802258 -13.643
1098.802436 -18.266
1098.802613 -8.256
1098.802790 -10.807
1098.802968 1.795
1098.803145 -3.696
1098.803322 7.966
1098.803499 -10.456
1098.803676 6.620
1098.803853 4.369
1098.804030 -0.001
1098.804208 -1.826
1098.804385 -4.704
1098.804562 17.096
1098.804739 -2.977
1098.804917 -1.804
1098.805094 -5.051
1098.805271 -0.114
1098.805449 7.969
1098.805626 -12.854
1098.805803 -5.100
1098.805980 1.860
1098.806158 -13.094
1098.806335 10.335
1098.806512 15.585
1098.806690 -1.034
1098.806867 -2.498
1098.807044 0.719
1098.807221 -1.149
1098.807399 -1.463
1098.807576 -1.109
1098.807753 -15.524
1098.807931 5.869
1098.808108 3.031
1098.808285 -4.087
1098.808462 -3.928
1098.808640 3.239
1098.808817 -3.277
1098.808994 11.456
1098.809172 1.398
1098.809349 -8.363
1098.809526 2.863
1098.809703 5.412
1098.809881 -10.972
1098.810058 12.841
1098.810235 -2.397
1098.810413 -5.341
1098.810590 -3.785
1098.810767 1.230
1098.810944 2.749
1098.811122 -14.227
1098.811299 -6.476
1098.811476 13.237
1098.811654 -2.316
1098.811831 9.037
1098.812008 -13.341
1098.812185 8.646
1098.812363 3.658
1098.812540 -10.497
1098.812717 -2.389
1098.812895 2.101
1098.813072 -0.814
1098.813249 -4.105
1098.813604 3.594
1098.813781 7.378
1098.813958 5.608
1098.814136 3.318
1098.814313 -3.962
1098.814490 4.570
1098.814667 -2.367
1098.814845 2.745
1098.815022 -2.296
1098.815199 -1.258
1098.815377 -1.772
1098.815554 -0.024
1098.815731 0.685
1098.815908 3.784
1098.816086 5.391
1098.816263 -10.183
1098.816440 3.732
1098.816618 0.826
1098.816795 9.605
1098.816972 10.489
1098.817149 4.483
1098.817327 1.503
1098.817504 5.834
1098.817681 -4.596
1098.817859 -6.929
1098.818036 -1.129
1098.818213 3.012
1098.818390 -1.432
1098.818568 13.493
1098.818745 -10.676
1098.866589 -7.339
1098.866766 -3.429
1098.866944 5.627
1098.867121 -6.615
1098.867298 -4.453
1098.867475 -1.048
1098.867653 -4.230
1098.867830 3.497
1098.868007 6.829
1098.868185 10.078
1098.868362 1.803
1098.868539 -0.550
1098.868716 3.857
1098.868894 10.461
1098.869071 14.917
1098.869248 9.088
1098.869426 5.974
1098.869603 -6.773
1098.869780 -5.259
1098.869957 16.052
1098.870135 8.168
1098.870312 -3.168
1098.870489 -4.630
1098.870667 0.477
1098.870844 -13.295
1098.871021 -9.360
1098.871198 6.691
1098.871376 -0.947
1098.871553 -9.425
1098.871730 -5.448
1098.871908 8.025
1098.872085 -7.796
1098.872262 -8.680
1098.872439 -1.766
1098.872617 1.451
1098.872794 -0.004
1098.872971 -1.786
1098.873149 -2.734
1098.873326 -7.139
1098.873503 9.902
1098.873681 10.701
1098.873858 -6.041
1098.874035 3.660
1098.874212 -8.704
1098.874390 3.672
1098.874567 9.121
1098.874744 15.479
1098.874922 -10.813
1098.875099 -6.659
1098.875276 2.401
1098.875453 -11.529
1098.875631 -0.863
1098.875808 1.215
1098.875985 -1.651
1098.876163 2.786
1098.876340 4.881
1098.876517 9.349
1098.876694 3.476
1098.876872 -12.185
1098.877049 -0.999
1098.877226 0.481
1098.877404 6.675
1098.877581 -13.882
1098.877758 -5.115
1098.877935 -0.447
1098.878113 -1.621
1098.878289 8.679
1098.878466 -5.812
1098.878644 -5.177
1098.878821 -8.934
1098.878998 10.499
1098.879175 -3.016
1098.879353 -5.090
1098.879530 -2.688
1098.879707 8.325
1098.879885 -15.645
1098.880062 7.447
1098.880239 12.409
1098.880416 -10.217
1098.880594 3.124
1098.880771 5.484
1098.880948 9.282
1098.881303 0.348
1098.881480 -7.010
1098.881657 5.084
1098.881835 -10.356
1098.882012 4.951
1098.882367 -6.393
1098.882544 0.639
1098.882721 -8.887
1098.882898 2.522
1098.883076 -12.135
1098.883253 -10.157
1098.883430 0.115
1098.883608 -1.218
1098.883785 4.410
1098.883962 7.471
1098.884139 13.609
1098.884317 -2.382
1098.884494 0.320
1098.884671 -5.445
1098.884849 -3.597
1098.885026 -5.016
1098.885203 -2.523
1098.885380 -4.774
1098.885558 -10.785
1098.885735 3.570
1098.885912 -7.029
1098.886090 -9.710
1098.933948 2.005
1098.934125 -6.959
1098.934303 8.366
1098.934480 6.585
1098.934657 7.719
1098.934835 -0.375
1098.935012 1.429
1098.935189 10.856
1098.935366 2.477
1098.935544 4.220
1098.935721 9.958
1098.935898 2.502
1098.936076 18.311
1098.936253 2.289
1098.936430 7.821
1098.936607 4.342
1098.936785 6.849
1098.936962 -9.406
1098.937139 2.786
1098.937317 -3.752
1098.937494 -14.052
1098.937671 -12.004
1098.937848 3.647
1098.938026 -12.547
1098.938203 7.462
1098.938380 1.223
1098.938558 2.822
1098.938735 -6.265
1098.938912 -11.966
1098.939089 2.318
1098.939267 -4.041
1098.939444 11.278
1098.939621 10.813
1098.939799 4.557
1098.939976 -6.540
1098.940153 -10.124
1098.940330 -1.593
1098.940508 -1.792
1098.940685 -19.956
1098.940862 -24.592
1098.941040 -0.146
1098.941217 13.715
1098.941394 -12.336
1098.941571 -2.403
1098.941749 3.470
1098.941926 -17.741
1098.942103 -2.039
1098.942281 18.005
1098.942458 -12.724
1098.942635 -6.029
1098.942812 -6.620
1098.942990 -4.858
1098.943167 6.063
1098.943344 -0.503
1098.943522 15.307
1098.943699 -4.164
1098.943876 0.874
1098.944053 4.693
1098.944231 16.385
1098.944408 0.653
1098.944585 -8.216
1098.944763 18.802
1098.944940 -5.069
1098.945117 -5.685
1098.945294 6.044
1098.945472 -13.802
1098.945649 0.185
1098.945826 9.871
1098.946004 -6.419
1098.946181 -13.559
1098.946358 -6.309
1098.946535 -8.825
1098.946713 -4.145
1098.946890 -8.042
1098.947067 3.791
1098.947245 21.514
1098.947422 11.906
1098.947599 12.736
1098.947776 11.018
1098.947954 6.868
1098.948131 6.966
1098.948308 -10.149
1098.948486 -1.519
1098.948663 -11.182
1098.948840 -13.151
1098.949017 -6.873
1098.949195 -11.052
1098.949372 -14.100
1098.949549 10.595
1098.949727 -8.305
1098.949904 -7.643
1098.950081 -6.919
1098.950258 -12.350
1098.950436 2.691
1098.950613 -4.124
1098.950790 -0.295
1098.950968 0.995
1098.951145 -4.931
1098.951322 14.856
1098.951499 -12.146
1098.951677 -12.578
1098.951854 9.705
1098.952031 9.901
1098.952209 -0.765
1098.952386 -4.711
1098.952563 -10.771
1098.952740 10.707
1098.952917 0.001
1098.953094 -10.102
1098.953271 -8.871
1098.953449 -5.570
1099.140295 -7.027
1099.140650 -6.756
1099.141004 -3.549
1099.141181 -10.184
1099.141359 -0.368
1099.141536 -1.417
1099.141713 -16.843
1099.141891 -1.095
1099.142068 -1.957
1099.142245 13.859
1099.142422 -1.701
1099.142600 17.995
1099.142777 3.602
1099.142954 20.930
1099.143132 10.570
1099.143309 -7.546
1099.143486 12.929
1099.143663 13.660
1099.143841 -12.690
1099.144018 -8.090
1099.144195 10.920
1099.144373 6.375
1099.144550 11.773
1099.144727 -5.122
1099.144904 3.129
1099.145082 4.987
1099.145259 24.068
1099.145436 13.861
1099.145614 4.338
1099.145791 12.859
1099.145968 -11.515
1099.146145 9.671
1099.146323 -6.108
1099.146500 10.257
1099.146677 12.187
1099.146855 7.540
1099.147032 10.360
1099.147209 2.833
1099.147386 -13.302
1099.147564 10.582
1099.147741 8.554
1099.147918 6.293
1099.148096 5.442
1099.148273 0.601
1099.148450 -0.941
1099.148627 11.323
1099.148805 -3.783
1099.148982 15.455
1099.149159 4.673
1099.149337 2.247
1099.149514 0.385
1099.149691 -12.402
1099.149868 7.256
1099.202691 2.498
1099.202868 -0.042
1099.203046 -1.066
1099.203223 12.305
1099.203400 16.194
1099.203578 -1.890
1099.203755 -1.117
1099.203932 12.867
1099.204109 -0.417
1099.204287 4.836
1099.204464 6.148
1099.204641 -11.859
1099.204819 -9.697
1099.204996 -1.025
1099.205173 4.272
1099.205350 -9.339
1099.205528 -6.335
1099.205705 6.135
1099.205882 13.316
1099.206060 -3.994
1099.206237 -2.154
1099.206414 3.271
1099.206591 9.869
1099.206769 7.574
1099.206946 -8.540
1099.207123 -7.972
1099.207301 -2.886
1099.207478 1.073
1099.207655 2.277
1099.208187 -9.782
1099.208364 9.561
1099.216341 -11.120
1099.216518 -0.112
1099.216696 18.668
1099.217050 -0.631
1099.217228 10.234
1099.217405 7.769
1099.217582 9.785
1099.217759 -8.715
1099.217937 -7.886
1099.218114 -0.114
1099.218291 -0.584
1099.218469 -6.665
1099.218646 8.567
1099.218823 10.767
1099.219000 2.292
1099.219178 -6.643
1099.219355 7.971
1099.219532 9.669
1099.219710 -7.585
1099.219887 -7.870
1099.220064 13.972
1099.220242 -2.620
1099.220419 -2.531
1099.220773 -7.455
1099.220951 11.278
1099.221128 2.572
1099.221305 -9.421
1099.221483 -4.206
1099.221660 -4.650
1099.221837 11.153
1099.222014 1.193
1099.222192 0.169
1099.222369 -2.178
1099.222546 7.804
1099.222724 -11.366
1099.222901 2.655
1099.270050 -4.585
1099.270227 -2.343
1099.270405 15.570
1099.270582 -1.986
1099.270759 -18.636
1099.270937 -2.529
1099.271114 12.595
1099.271291 -0.911
1099.271469 -2.794
1099.271646 -12.952
1099.271823 -0.410
1099.272000 7.068
1099.272178 4.989
1099.272355 -0.030
1099.272532 1.298
1099.272709 8.915
1099.272887 -14.923
1099.273064 -16.497
1099.273241 -11.684
1099.273419 -3.967
1099.273596 -4.516
1099.273773 -16.478
1099.273951 -3.154
1099.274128 -4.080
1099.274305 9.750
1099.274482 2.833
1099.274660 -11.273
1099.274837 2.047
1099.275014 -8.467
1099.275192 9.513
1099.275369 3.985
1099.275546 8.519
1099.275723 13.971
1099.275901 -19.273
1099.276078 2.541
1099.276255 3.409
1099.276433 6.929
1099.276610 20.627
1099.276787 1.608
1099.276964 -3.762
1099.277142 13.123
1099.277319 4.009
1099.277496 -0.949
1099.277674 2.894
1099.277851 5.095
1099.278028 9.684
1099.278205 -1.836
1099.278383 -10.434
1099.278560 -2.218
1099.278737 16.780
1099.278915 12.983
1099.279092 8.172
1099.279269 14.412
1099.279446 15.969
1099.279624 -3.889
1099.279801 17.495
1099.279978 3.221
1099.280156 3.299
1099.280333 5.595
1099.280510 -3.190
1099.280687 -8.341
1099.280865 9.486
1099.281042 5.788
1099.281219 4.586
1099.281397 -3.178
1099.281574 1.985
1099.281751 -0.338
1099.281928 13.159
1099.282106 2.616
1099.282283 -3.069
1099.282460 -12.082
1099.282638 -5.039
1099.282815 15.238
1099.282992 3.995
1099.283169 10.037
1099.283347 3.347
1099.283524 -17.443
1099.283701 -1.368
1099.283879 -1.833
1099.284056 8.204
1099.284233 23.354
1099.284410 11.172
1099.284588 -0.006
1099.284765 -11.876
1099.284942 -2.101
1099.285120 -13.775
1099.285297 -12.936
1099.285474 6.170
1099.285651 7.985
1099.285829 -5.226
1099.286006 6.206
1099.286183 1.381
1099.286361 -3.882
1099.286538 -8.734
1099.286715 0.538
1099.286892 -12.402
1099.287070 -11.829
1099.287247 9.979
1099.287424 -4.020
1099.287602 -9.086
1099.287779 11.530
1099.287956 2.633
1099.288133 5.228
1099.288311 -6.719
1099.288488 -4.767
1099.288665 -0.795
1099.288843 3.617
1099.289019 4.437
1099.289196 -9.314
1099.289373 1.302
1099.289551 -6.403
1099.289728 -5.459
1099.289905 -11.953
1099.290083 2.902
1099.338281 -2.160
1099.338458 6.546
1099.338636 8.566
1099.338813 -1.737
1099.338990 -5.689
1099.339167 1.366
1099.339345 -0.393
1099.339522 8.537
1099.339699 -4.045
1099.339877 0.629
1099.340054 -0.402
1099.340231 17.958
1099.340409 -2.391
1099.340586 -2.671
1099.340763 -0.603
1099.340940 -6.049
1099.341118 -5.023
1099.341295 8.897
1099.341472 -4.945
1099.341650 1.782
1099.341827 -0.115
1099.342004 6.258
1099.342181 -0.874
1099.342359 -6.485
1099.342536 0.448
1099.342713 9.015
1099.342891 7.717
1099.343068 -9.428
1099.343245 3.396
1099.343422 -7.412
1099.343600 2.478
1099.343777 -0.402
1099.343954 -6.495
1099.344132 -2.526
1099.344309 -0.500
1099.344486 -3.081
1099.344663 -9.610
1099.344841 -0.480
1099.345018 4.295
1099.345195 11.572
1099.345373 -1.274
1099.345550 -13.250
1099.345727 8.745
1099.345904 0.284
1099.346082 -0.843
1099.346259 -9.205
1099.346436 -5.658
1099.346614 -1.173
1099.346791 -9.275
1099.346968 -2.973
1099.347145 -0.670
1099.347323 -3.458
1099.347500 -15.127
1099.347677 8.035
1099.347855 11.834
1099.348032 -0.128
1099.348209 -12.246
1099.348386 -12.272
1099.348564 3.862
1099.348741 11.841
1099.348918 11.277
1099.349096 -4.160
1099.349273 -9.146
1099.349450 -6.635
1099.349627 -9.575
1099.349805 -2.350
1099.349982 17.047
1099.350159 19.897
1099.350514 1.798
1099.350691 -5.576
1099.350868 2.003
1099.351046 2.620
1099.351223 -6.169
1099.351400 5.400
1099.351578 -0.475
1099.351755 3.680
1099.351932 2.263
1099.352110 2.081
1099.352287 13.967
1099.352464 -1.330
1099.352641 -4.270
1099.352819 3.613
1099.352996 9.356
1099.353173 -0.088
1099.353351 3.833
1099.353528 -0.473
1099.353705 13.900
1099.353882 0.844
1099.354060 0.046
1099.354237 -8.329
1099.354414 -14.673
1099.354592 7.831
1099.354769 9.632
1099.354946 -4.320
1099.355123 1.540
1099.355301 3.959
1099.355478 5.151
1099.355655 13.518
1099.355833 8.673
1099.356010 10.105
1099.356187 -6.806
1099.356364 -11.649
1099.356542 8.776
1099.356719 17.105
1099.356896 2.631
1099.357074 3.482
1099.357251 9.844
1099.357428 3.152
1099.357605 0.100
1099.357783 -6.493
1099.357960 14.640
1099.358137 6.915
1099.358315 -11.519
1099.419352 -5.685
1099.419529 -7.251
1099.419706 -7.973
1099.419884 -11.212
1099.420061 6.297
1099.420238 8.524
1099.420416 -5.454
1099.420593 -7.435
1099.420770 9.189
1099.420947 5.764
1099.421125 -6.244
1099.421302 3.228
1099.421479 -3.850
1099.421657 -1.046
1099.421834 -7.981
1099.422011 10.860
1099.422188 7.318
1099.422366 0.667
1099.422543 -0.530
1099.422720 -3.055
1099.422898 -1.139
1099.423075 9.059
1099.423252 2.416
1099.423429 -0.692
1099.423607 1.000
1099.423784 2.812
1099.423961 6.982
1099.424139 -5.665
1099.424316 0.037
1099.424493 4.708
1099.424670 5.921
1099.424848 -10.750
1099.425025 -0.579
1099.425202 8.132
1099.425380 -6.999
1099.425557 3.605
1099.425734 11.351
1099.425911 15.036
