# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: flux, datatype: float64}
# - {name: ferr, datatype: float64}
# schema: astropy-2.0
time flux ferr
57842.10588690081 0.0030099926173567937 0.0017357517442896499
57842.155886900815 0.006936630487105282 0.003884478988173239
57842.20588690082 0.0043496404186430665 0.0024246248122295594
57844.055886900926 0.0030889915574982218 0.0018184285612829227
57844.10588690093 0.00327083641758258 0.0010834566733397165
57844.15588690093 0.0032796517590036596 0.0011527340752397015
57844.205886900934 0.003474611398507073 0.0014762118996628655
57844.25588690094 0.0037123891795811438 0.0011625464048025155
57845.055886900984 0.002978674688779318 0.0008785435180722019
57845.10588690099 0.002800546838096062 0.000599136179291876
57845.15588690099 0.002644323673755797 0.0008116665545986562
57845.20588690099 0.0028909434591469917 0.0012949108591782442
57845.255886900995 0.0020413146183268006 0.002072216771068806
57846.05588690104 0.003200967044117986 0.0010057207650220263
57846.105886901045 0.002153701719376011 0.001852963927998116
57846.15588690105 0.0023777798837201908 0.002833568934697343
57846.20588690105 0.0033635053140487086 0.0026018173813637233
57846.25588690105 0.001574540895711872 0.0026992030199616845
57847.0058869011 0.0020402697675867 0.001375213727639175
57847.0558869011 0.007470226772432095 0.0022151851070021196
57847.1058869011 0.007471852729968534 0.0020415313911961515
57847.155886901106 0.0019848204711620018 0.002170135590648336
57847.20588690111 0.0013370205253820126 0.0030341380634731395
57847.25588690111 0.0013500553291267328 0.003478215772666143
57847.305886901115 0.003528792705860669 0.0033985408231209375
57848.005886901155 0.0011519682166406975 0.0018074129396476728
57848.05588690116 0.0017509909187094289 0.0013542250303101855
57848.10588690116 0.002315793874563173 0.0009566003711634143
57848.155886901164 0.0027190794216202644 0.0021341642078502045
57848.20588690117 0.003138263568708388 0.002122525825095889
57848.25588690117 0.002273577002144596 0.0019049023919412151
57849.005886901214 0.004174419658057571 0.0010176434523776238
57849.05588690122 0.004670202259394234 0.0013482801879244359
57849.10588690122 0.005489304095333089 0.0021057673124918242
57849.15588690122 0.006009275960122899 0.0026737502995370396
57849.205886901225 0.004264822553955518 0.0023147619866465273
57849.25588690123 0.004466253651998329 0.0025043957945823318
57849.30588690123 0.003738194706941802 0.0030197372868772756
57850.00588690127 0.0018958536224086674 0.002648267972358151
57850.055886901275 0.0027608603386837078 0.0018894599466017696
57850.10588690128 0.002858651086829379 0.0015974172870701258
57850.15588690128 0.0028425996569822064 0.0018061025145671029
57850.20588690128 0.002699113433455322 0.0020470430767484315
57850.25588690129 0.002235462280986797 0.0027038137039254754
57850.30588690129 0.003404643488694618 0.0023886052755303596
57851.00588690133 0.0018203316272276115 0.0014741245844806488
57851.05588690133 0.0012809558593503123 0.000962762472318056
57851.105886901336 0.0027174434810572547 0.001539440332835849
57851.15588690134 0.008396502061904718 0.005041724161136656
57851.20588690134 0.006945794102054023 0.0037954135339314378
57851.255886901345 0.005607954412814828 0.0024615572145103566
57851.30588690135 0.003286556445443199 0.001908684978944521
57852.00588690139 0.002903250710950258 0.001050342886042675
57852.05588690139 0.0020787539581543367 0.0011160334399577553
57852.105886901394 0.0026085602185337447 0.0014116788819840114
57852.1558869014 0.0019978277327681545 0.002097947443991014
57852.2058869014 0.0017652669545661914 0.002003671044683239
57852.2558869014 0.0013441342084186277 0.0016818743687496446
57852.305886901406 0.0023566290330025537 0.0021836334268641074
57853.00588690145 0.0008484837884826907 0.0010496121829485351
57853.05588690145 0.0012706706857169472 0.001092654422569077
57853.10588690145 0.0005708912744278987 0.0014356601640462337
57853.155886901455 0.000832404802301713 0.0026485779187628
57853.20588690146 0.0014029648486177813 0.0025231695849529967
57853.25588690146 4.504762881862625e-05 0.0015002655597051973
57853.305886901464 0.0003664609634782747 0.0017505293806008284
57854.005886901505 0.0012235654860119568 0.0013425422177120463
57854.05588690151 0.001172113135586725 0.0018563131195056593
57854.10588690151 0.0023937945653687404 0.0016819060830274995
57854.15588690151 0.0013754010761793402 0.0014338818672258661
57854.205886901516 0.004260984597739164 0.004788063516432547
57854.25588690152 0.001734378938595423 0.001461305083049073
57854.30588690152 0.0017293029260234162 0.0019968362642766363
57855.00588690156 0.0007282578522264223 0.00169358999397309
57855.055886901566 0.0005119845220940118 0.0019093727101488704
57855.10588690157 -0.0013085705695422179 0.00220722688810272
57855.15588690157 -3.333308619360018e-05 0.0013991984463574694
57855.205886901575 0.0014099028231760729 0.0016079507691124115
57855.25588690158 0.0008183785679363037 0.0013554323626938324
57855.30588690158 0.0010144394455397937 0.0010408332660450958
57856.00588690162 0.0029766337299454576 0.0018401212963383303
57856.055886901624 0.0014599238554749243 0.0015809342126794606
57856.10588690163 0.00256125833143628 0.0024402911482953667
57856.15588690163 0.0019262294463518218 0.0018543505055739569
57856.20588690163 0.0008336903707273229 0.0018046481014902154
57856.95588690168 0.005535785041066443 0.005070343069354703
57857.00588690168 0.00017009430928892878 0.0053277490366021455
57857.105886901685 -9.579623451115571e-05 0.0028996960378111993
57857.15588690169 -2.1629720265128233e-05 0.0025682339580248834
57857.20588690169 -0.0008519932036617121 0.0020585240505723254
57857.255886901694 -0.00013462816932370642 0.0014934059558343717
57857.3058869017 0.0002207780042222549 0.001923525365854968
57857.3558869017 -0.0005787576759211932 0.0025711836295802272
57858.25588690175 0.0008925888922618875 0.0020363715343382862
57858.305886901755 0.0004856338424042798 0.002424300050051848
57858.35588690176 -0.0003059207301958781 0.001702498511095794
57858.95588690179 0.004113904122890081 0.0013726443956643985
57859.005886901796 0.003864884187888688 0.001712352059864529
57859.0558869018 0.004194173208210417 0.002361618870189978
57859.1058869018 0.0035646718481838428 0.002295931985941776
57859.155886901804 0.004078546899248161 0.0011827162928864214
57859.20588690181 0.003584464980601947 0.002205430660816605
57859.25588690181 0.004741587450968088 0.0023485922976015216
57859.30588690181 0.0022959064147582537 0.0021359387984457327
57859.355886901816 0.0018772178746703815 0.003139495757344046
57859.95588690185 0.0015610473684244104 0.0014500646285768564
